,model_number,Timestamp,Latitude,Longitude,Voltage,Current,State Of Charge,BM_MaxCellVolt,BM_MaxCellID,BM_MinCellVolt,Frame_numberV,BM_MinCellID,Max_monomer_temperature,Min_monomer_temperature,Charging_MOS_tube_status,Discharge_MOS_tube_status,Capacity(Ah),Charge_Discharge_cycles,isflag,date,charging_time_diff_min,zone
158262,it_350317170589794,15-06-24 11:04,19.1672033,72.8541333,48.1,2.8,51.4,2.193,12,2.183,0.01,22,35,33,1,1,19018,118,0,15-06-24,1.5,8
158271,it_350317170589794,15-06-24 11:06,19.1677816,72.8539349,48.2,4.5,51.1,2.195,12,2.186,0.009,22,35,33,1,1,18907,118,0,15-06-24,1.5,8
158304,it_350317170589794,15-06-24 11:16,19.174995,72.8565549,48,3.6,48.6,2.189,1,2.176,0.013,22,35,35,1,1,17982,118,0,15-06-24,10,8
158307,it_350317170589794,15-06-24 11:17,19.1750483,72.856595,48.5,14.3,48.6,2.218,1,2.193,0.025,22,35,35,1,1,17982,118,0,15-06-24,1.333333333,8
158308,it_350317170589794,15-06-24 11:18,19.1750483,72.8565916,48.9,23.8,49.6,2.25,1,2.209,0.041,22,35,35,1,1,18352,118,0,15-06-24,1,8
158309,it_350317170589794,15-06-24 11:19,19.1750483,72.85659,49,24.9,50.7,2.252,1,2.212,0.04,22,35,35,1,1,18759,118,0,15-06-24,1,8
158310,it_350317170589794,15-06-24 11:20,19.175055,72.8565883,49,24.4,51.8,2.256,1,2.214,0.042,22,35,35,1,1,19166,118,0,15-06-24,1,8
158311,it_350317170589794,15-06-24 11:21,19.1750599,72.8565816,49.1,25.1,52.9,2.256,1,2.218,0.038,22,35,35,1,1,19573,118,0,15-06-24,1,8
158312,it_350317170589794,15-06-24 11:22,19.1750566,72.8565733,49.2,25.6,54,2.259,1,2.22,0.039,22,35,35,1,1,19980,118,0,15-06-24,1,8
158313,it_350317170589794,15-06-24 11:23,19.1750599,72.85655,49.2,24.7,55.1,2.264,1,2.222,0.042,22,35,35,1,1,20387,118,0,15-06-24,1,8
158314,it_350317170589794,15-06-24 11:24,19.1750616,72.85656,49.3,24.2,56.3,2.266,1,2.226,0.04,22,35,35,1,1,20831,118,0,15-06-24,1,8
158315,it_350317170589794,15-06-24 11:25,19.1750666,72.8565583,49.3,25.1,57.4,2.266,1,2.228,0.038,22,35,35,1,1,21238,118,0,15-06-24,1,8
158316,it_350317170589794,15-06-24 11:26,19.1750583,72.85654,49.4,25.1,58.5,2.272,1,2.231,0.041,22,35,35,1,1,21645,118,0,15-06-24,1,8
158317,it_350317170589794,15-06-24 11:27,19.1750616,72.85653,49.5,24,59.6,2.275,1,2.234,0.041,22,35,35,1,1,22052,118,0,15-06-24,1,8
158318,it_350317170589794,15-06-24 11:28,19.17505,72.8565266,49.5,25,60.7,2.275,1,2.236,0.039,22,35,35,1,1,22459,118,0,15-06-24,1,8
158319,it_350317170589794,15-06-24 11:29,19.17505,72.8565216,49.6,24.6,61.8,2.278,1,2.239,0.039,22,35,35,1,1,22866,118,0,15-06-24,1,8
158320,it_350317170589794,15-06-24 11:30,19.1750466,72.856515,49.7,24.4,62.9,2.283,1,2.242,0.041,22,35,35,1,1,23273,118,0,15-06-24,1,8
158321,it_350317170589794,15-06-24 11:31,19.1750566,72.856505,49.7,24.8,64,2.285,1,2.245,0.04,22,35,35,1,1,23680,118,0,15-06-24,1,8
158322,it_350317170589794,15-06-24 11:32,19.1750616,72.8565033,49.8,24.3,65.1,2.29,1,2.249,0.041,22,35,35,1,1,24087,118,0,15-06-24,1,8
158323,it_350317170589794,15-06-24 11:33,19.1750616,72.8565083,49.9,25.5,66.3,2.292,1,2.252,0.04,22,35,35,1,1,24531,118,0,15-06-24,1,8
158330,it_350317170589794,15-06-24 11:35,19.1747799,72.8562133,49.1,18.7,66.4,2.26,1,2.232,0.028,22,35,35,1,1,24568,118,0,15-06-24,2.05,8
158352,it_350317170589794,15-06-24 11:39,19.1742716,72.859015,49,5.4,65.5,2.234,7,2.221,0.013,22,35,35,1,1,24235,118,0,15-06-24,3.666666667,8
158353,it_350317170589794,15-06-24 11:39,19.1742266,72.8594333,48.9,4.1,65.4,2.216,17,2.202,0.014,1,35,35,1,1,24198,118,0,15-06-24,0.166666667,8
158354,it_350317170589794,15-06-24 11:39,19.1738133,72.8595083,48.9,6.6,65.3,2.235,1,2.22,0.015,22,35,35,1,1,24161,118,0,15-06-24,0.166666667,8
158357,it_350317170589794,15-06-24 11:40,19.1714949,72.8591866,49,6.7,64.8,2.237,8,2.221,0.016,22,35,35,1,1,23976,118,0,15-06-24,0.5,8
158358,it_350317170589794,15-06-24 11:40,19.1714949,72.8591866,49,6.7,64.8,2.237,8,2.221,0.016,22,35,35,1,1,23976,118,0,15-06-24,0,8
158360,it_350317170589794,15-06-24 11:40,19.1704766,72.85913,48.9,5.7,64.7,2.229,9,2.217,0.012,22,35,35,1,1,23939,118,0,15-06-24,0.333333333,8
158363,it_350317170589794,15-06-24 11:41,19.1692883,72.859015,49,10.3,64.5,2.241,1,2.221,0.02,22,35,35,1,1,23865,118,0,15-06-24,0.5,8
158372,it_350317170589794,15-06-24 11:42,19.1619966,72.8580083,49.2,18,63.6,2.253,1,2.225,0.028,22,35,35,1,1,23532,118,0,15-06-24,1.5,8
158385,it_350317170589794,15-06-24 11:44,19.1501916,72.8565616,49.1,19.6,62.1,2.252,1,2.22,0.032,22,35,35,1,1,22977,118,0,15-06-24,2,8
158389,it_350317170589794,15-06-24 11:45,19.146705,72.8562733,49.1,17.1,61.7,2.252,1,2.218,0.034,22,35,35,1,1,22829,118,0,15-06-24,0.666666667,8
158391,it_350317170589794,15-06-24 11:45,19.1451883,72.85602,48.8,8,61.5,2.227,7,2.211,0.016,22,35,35,1,1,22755,118,0,15-06-24,0.333333333,8
158399,it_350317170589794,15-06-24 11:46,19.1461016,72.8556383,48.9,14.1,61,2.237,1,2.213,0.024,22,35,35,1,1,22570,118,0,15-06-24,1.333333333,8
158407,it_350317170589794,15-06-24 11:48,19.1516283,72.8562216,48.8,12.5,60.1,2.234,1,2.209,0.025,22,35,35,1,1,22237,118,0,15-06-24,1.333333333,8
158408,it_350317170589794,15-06-24 11:48,19.1523983,72.85623,48.8,20.1,60,2.233,1,2.205,0.028,22,37,35,1,1,22200,118,0,15-06-24,0.166666667,8
158409,it_350317170589794,15-06-24 11:48,19.152985,72.8562616,48.9,11.2,60,2.228,1,2.209,0.019,22,37,35,1,1,22200,118,0,15-06-24,0.166666667,8
158465,it_350317170589794,15-06-24 12:08,19.1753649,72.859135,48.5,6.5,56,2.209,1,2.195,0.014,22,37,35,1,1,20720,118,0,15-06-24,19.78333333,9
158468,it_350317170589794,15-06-24 12:08,19.174525,72.857805,48.4,16,55.6,2.232,1,2.2,0.032,22,37,35,1,1,20572,118,0,15-06-24,0.5,9
158469,it_350317170589794,15-06-24 12:09,19.1744416,72.8574216,48.4,4.1,55.6,2.203,12,2.193,0.01,22,37,35,1,1,20572,118,0,15-06-24,0.166666667,9
158509,it_350317170589794,15-06-24 12:23,19.1739166,72.8565216,48.4,5.2,54.6,2.205,1,2.193,0.012,22,37,35,1,1,20202,118,0,15-06-24,14.05,10
158508,it_350317170589794,15-06-24 12:23,19.1739166,72.8565216,48.4,5.2,54.6,2.205,1,2.193,0.012,22,37,35,1,1,20202,118,0,15-06-24,0,10
158535,it_350317170589794,15-06-24 12:27,19.1741483,72.8585316,48.5,14.9,54.1,2.222,1,2.195,0.027,22,37,35,1,1,20017,118,0,15-06-24,4.85,10
158537,it_350317170589794,15-06-24 12:28,19.1742933,72.859045,48.3,5,54,2.203,1,2.19,0.013,22,37,35,1,1,19980,118,0,15-06-24,0.333333333,10
158556,it_350317170589794,15-06-24 12:31,19.1755933,72.8692083,48.1,5.6,51,2.196,7,2.18,0.016,22,37,35,1,1,18870,118,0,15-06-24,3.166666667,10
158558,it_350317170589794,15-06-24 12:31,19.1756866,72.8708766,48.2,11.3,50.9,2.218,1,2.191,0.027,22,37,35,1,1,18833,118,0,15-06-24,0.333333333,10
158560,it_350317170589794,15-06-24 12:32,19.1757866,72.8719683,48.3,5,50.8,2.212,7,2.187,0.025,22,37,35,1,1,18796,118,0,15-06-24,0.333333333,10
158564,it_350317170589794,15-06-24 12:32,19.17589,72.8735349,48.1,4.3,50.3,2.194,1,2.181,0.013,22,37,35,1,1,18611,118,0,15-06-24,0.666666667,10
158590,it_350317170589794,15-06-24 12:36,19.16603,72.8776533,47.8,9.5,48.2,2.184,13,2.164,0.02,1,37,35,1,1,17834,118,0,15-06-24,3.333333333,10
158596,it_350317170589794,15-06-24 12:37,19.1647283,72.8797533,48.1,21.2,47.5,2.213,1,2.18,0.033,22,37,35,1,1,17575,118,0,15-06-24,1,10
158599,it_350317170589794,15-06-24 12:37,19.1648266,72.8795333,47.9,2.8,47.4,2.185,16,2.175,0.01,22,37,35,1,1,17538,118,0,15-06-24,0.5,10
158617,it_350317170589794,15-06-24 12:40,19.1673616,72.88145,47.8,3.6,44.4,2.177,12,2.167,0.01,22,37,35,1,1,16428,118,0,15-06-24,3,10
158618,it_350317170589794,15-06-24 12:40,19.1678233,72.8814149,47.9,3.2,44.4,2.181,12,2.171,0.01,22,37,35,1,1,16428,118,0,15-06-24,0.166666667,10
158630,it_350317170589794,15-06-24 12:49,19.169385,72.8812233,48.3,19.8,44.2,2.217,1,2.184,0.033,22,37,35,1,1,16354,118,0,15-06-24,8.666666667,10
158638,it_350317170589794,15-06-24 12:50,19.1742333,72.88125,48,18.6,43.3,2.206,1,2.171,0.035,22,37,35,1,1,16021,118,0,15-06-24,1.333333333,10
158641,it_350317170589794,15-06-24 12:51,19.1764116,72.881095,47.9,15.6,42.8,2.203,1,2.175,0.028,22,37,35,1,1,15836,118,0,15-06-24,0.5,10
158646,it_350317170589794,15-06-24 12:52,19.1763316,72.877505,47.9,12.4,42.4,2.193,1,2.169,0.024,22,37,37,1,1,15688,118,0,15-06-24,0.833333333,10
158652,it_350317170589794,15-06-24 12:53,19.175725,72.8728683,48,19.8,41.6,2.206,1,2.17,0.036,22,37,37,1,1,15392,118,0,15-06-24,1,10
158653,it_350317170589794,15-06-24 12:53,19.1756066,72.87215,48,12.7,41.6,2.194,1,2.171,0.023,22,37,37,1,1,15392,118,0,15-06-24,0.166666667,10
158660,it_350317170589794,15-06-24 12:54,19.1755633,72.8678583,47.9,12.4,40.7,2.194,1,2.169,0.025,22,37,37,1,1,15059,118,0,15-06-24,1.166666667,10
158663,it_350317170589794,15-06-24 12:54,19.1756283,72.8663666,48,20.1,40.5,2.207,1,2.171,0.036,22,37,37,1,1,14985,118,0,15-06-24,0.5,10
158664,it_350317170589794,15-06-24 12:55,19.1754883,72.8658416,47.8,5,40.5,2.182,1,2.169,0.013,22,37,37,1,1,14985,118,0,15-06-24,0.166666667,10
158672,it_350317170589794,15-06-24 12:56,19.1751033,72.86353,48,20.2,40.1,2.205,1,2.172,0.033,22,37,37,1,1,14837,118,0,15-06-24,1.333333333,10
158674,it_350317170589794,15-06-24 12:56,19.1747566,72.8617266,47.8,6.3,40,2.181,1,2.166,0.015,22,37,37,1,1,14800,118,0,15-06-24,0.333333333,10
158683,it_350317170589794,15-06-24 12:58,19.1743766,72.859375,47.7,6.8,39.5,2.179,7,2.16,0.019,22,37,37,1,1,14615,118,0,15-06-24,1.5,10
158688,it_350317170589794,15-06-24 12:59,19.1746883,72.8580483,47.8,15.5,38.9,2.191,1,2.162,0.029,22,37,37,1,1,14393,118,0,15-06-24,0.833333333,10
158689,it_350317170589794,15-06-24 12:59,19.1745,72.85753,47.5,5.1,38.8,2.17,1,2.153,0.017,20,37,37,1,1,14356,118,0,15-06-24,0.166666667,10
158694,it_350317170589794,15-06-24 13:00,19.1744433,72.8560433,47.6,9.2,38.2,2.171,16,2.155,0.016,22,37,37,1,1,14134,118,0,15-06-24,0.833333333,10
158703,it_350317170589794,15-06-24 13:03,19.1751316,72.8565099,48.1,15.8,38,2.203,1,2.175,0.028,22,37,37,1,1,14060,118,0,15-06-24,3,10
158704,it_350317170589794,15-06-24 13:03,19.1751233,72.8564899,48.5,25.6,38.9,2.231,1,2.189,0.042,22,37,37,1,1,14393,118,0,15-06-24,0.9,10
158705,it_350317170589794,15-06-24 13:04,19.1750966,72.8564983,48.5,25.9,40.1,2.236,1,2.192,0.044,22,37,37,1,1,14837,118,0,15-06-24,1,10
158706,it_350317170589794,15-06-24 13:05,19.1751283,72.856465,48.6,26,41.2,2.235,1,2.194,0.041,22,37,37,1,1,15244,118,0,15-06-24,1,10
158707,it_350317170589794,15-06-24 13:06,19.1751266,72.8564616,48.7,24.8,42.4,2.24,1,2.197,0.043,22,37,37,1,1,15688,118,0,15-06-24,1,10
158708,it_350317170589794,15-06-24 13:07,19.1751349,72.8564616,48.7,24.7,43.5,2.244,1,2.2,0.044,22,37,37,1,1,16095,118,0,15-06-24,1,10
158709,it_350317170589794,15-06-24 13:08,19.1751516,72.8564516,48.8,26.1,44.7,2.243,1,2.202,0.041,22,37,37,1,1,16539,118,0,15-06-24,1,10
158710,it_350317170589794,15-06-24 13:09,19.1751699,72.8564383,48.8,25.4,45.8,2.247,1,2.205,0.042,22,37,37,1,1,16946,118,0,15-06-24,1,10
158711,it_350317170589794,15-06-24 13:10,19.175165,72.8564433,48.8,24.8,46.4,2.248,1,2.206,0.042,22,37,37,1,1,17168,118,0,15-06-24,0.45,10
158712,it_350317170589794,15-06-24 13:10,19.1751683,72.8564399,48.9,25.1,46.5,2.25,1,2.207,0.043,22,37,37,1,1,17205,118,0,15-06-24,0.166666667,10
158717,it_350317170589794,15-06-24 13:12,19.1747199,72.8561816,48.3,10.4,46.9,2.207,1,2.187,0.02,22,37,37,1,1,17353,118,0,15-06-24,1.733333333,10
158750,it_350317170589794,15-06-24 13:17,19.1750033,72.8627816,48.3,20.1,44.9,2.216,1,2.182,0.034,22,37,37,1,1,16613,118,0,15-06-24,5.5,10
158757,it_350317170589794,15-06-24 13:19,19.1754183,72.8654983,47.9,4.3,44.1,2.187,7,2.173,0.014,22,37,37,1,1,16317,118,0,15-06-24,1.166666667,10
158760,it_350317170589794,15-06-24 13:19,19.1736533,72.8660166,48.3,18.9,43.7,2.214,1,2.182,0.032,22,37,37,1,1,16169,118,0,15-06-24,0.5,10
158784,it_350317170589794,15-06-24 13:23,19.1732833,72.8660116,47.8,3.5,42.4,2.181,12,2.171,0.01,22,37,37,1,1,15688,118,0,15-06-24,4,10
158785,it_350317170589794,15-06-24 13:23,19.1729983,72.86594,47.9,3.8,42.4,2.182,16,2.171,0.011,22,37,37,1,1,15688,118,0,15-06-24,0.166666667,10
158799,it_350317170589794,15-06-24 13:29,19.1744533,72.86599,47.5,6.2,41.3,2.19,1,2.167,0.023,22,37,37,1,1,15281,118,0,15-06-24,5.666666667,10
158811,it_350317170589794,15-06-24 13:31,19.1744149,72.8601166,48,12.4,40.5,2.195,1,2.171,0.024,22,37,37,1,1,14985,118,0,15-06-24,2,10
158812,it_350317170589794,15-06-24 13:31,19.1744149,72.8601166,48,12.4,40.5,2.195,1,2.171,0.024,22,37,37,1,1,14985,118,0,15-06-24,0,10
158828,it_350317170589794,15-06-24 13:34,19.1753949,72.8587683,47.7,6.5,40,2.174,1,2.161,0.013,22,37,37,1,1,14800,118,0,15-06-24,2.8,10
158840,it_350317170589794,15-06-24 13:35,19.1749033,72.856375,47.7,10.2,38.8,2.18,1,2.16,0.02,22,37,37,1,1,14356,118,0,15-06-24,1.833333333,10
158881,it_350317170589794,15-06-24 13:46,19.1764233,72.8519333,48,17.6,35.2,2.203,1,2.168,0.035,22,37,37,1,1,13024,118,0,15-06-24,10.23333333,11
158882,it_350317170589794,15-06-24 13:46,19.1763366,72.85117,47.9,19.3,35.2,2.196,1,2.165,0.031,22,37,37,1,1,13024,118,0,15-06-24,0.166666667,11
158883,it_350317170589794,15-06-24 13:46,19.1764199,72.8505299,47.9,19.8,35.2,2.2,1,2.166,0.034,22,37,37,1,1,13024,118,0,15-06-24,0.166666667,11
158884,it_350317170589794,15-06-24 13:46,19.1766966,72.8502116,47.6,4.1,35.2,2.173,1,2.161,0.012,22,37,37,1,1,13024,118,0,15-06-24,0.166666667,11
158886,it_350317170589794,15-06-24 13:47,19.17746,72.85045,47.6,3.6,35.2,2.169,1,2.157,0.012,22,37,37,1,1,13024,118,0,15-06-24,0.333333333,11
158892,it_350317170589794,15-06-24 13:48,19.1799766,72.8495383,47.5,8.4,34.8,2.173,1,2.154,0.019,22,37,37,1,1,12876,118,0,15-06-24,1,11
160721,it_350317170589794,16-06-24 00:31,19.17914,72.8645016,52,5.2,89.1,2.375,1,2.358,0.017,14,37,37,1,1,32967,120,0,16-06-24,46.45,23
160752,it_350317170589794,16-06-24 00:43,19.1858916,72.8645933,51.9,5,88.3,2.369,5,2.355,0.014,4,37,35,1,1,32671,120,0,16-06-24,11.9,24
160754,it_350317170589794,16-06-24 00:43,19.1856933,72.8653449,51.9,6.5,88.3,2.371,1,2.354,0.017,14,37,35,1,1,32671,120,0,16-06-24,0.333333333,24
160755,it_350317170589794,16-06-24 00:44,19.1856133,72.8656416,51.8,2.6,88.3,2.365,5,2.35,0.015,14,37,35,1,1,32671,120,0,16-06-24,0.166666667,24
160788,it_350317170589794,16-06-24 01:04,19.1849066,72.8638016,51.9,19.7,87.3,2.383,1,2.349,0.034,22,37,35,1,1,32301,120,0,16-06-24,20.21666667,25
160807,it_350317170589794,16-06-24 01:09,19.1829283,72.8638316,51.6,3.9,86.7,2.355,12,2.341,0.014,14,37,35,1,1,32079,120,0,16-06-24,4.783333333,25
161485,it_350317170589794,16-06-24 12:19,19.1846466,72.8638483,51.4,5.5,85.4,2.345,5,2.33,0.015,14,37,35,1,1,31598,120,0,16-06-24,670.8833333,26
161508,it_350317170589794,16-06-24 12:25,19.184255,72.863965,51.3,4.2,84.4,2.339,12,2.325,0.014,14,37,35,1,1,31228,120,0,16-06-24,5.516666667,26
161512,it_350317170589794,16-06-24 12:26,19.183255,72.8638516,51.2,4.2,84.1,2.337,12,2.323,0.014,14,37,35,1,1,31117,120,0,16-06-24,0.666666667,26
161526,it_350317170589794,16-06-24 12:28,19.182275,72.8613016,51.3,12.5,82.6,2.349,1,2.322,0.027,22,37,35,1,1,30562,120,0,16-06-24,2.483333333,26
161532,it_350317170589794,16-06-24 12:29,19.1797683,72.860235,51,6.1,82.4,2.325,12,2.311,0.014,14,37,35,1,1,30488,120,0,16-06-24,1,26
161536,it_350317170589794,16-06-24 12:30,19.1801733,72.8586433,51,4.5,82.1,2.324,12,2.31,0.014,14,37,35,1,1,30377,120,0,16-06-24,0.666666667,26
161544,it_350317170589794,16-06-24 12:31,19.1773816,72.8564383,50.7,2.7,80.8,2.315,12,2.301,0.014,14,37,35,1,1,29896,120,0,16-06-24,1.333333333,26
161545,it_350317170589794,16-06-24 12:31,19.1772949,72.8567533,50.9,4.6,80.8,2.32,1,2.306,0.014,14,37,35,1,1,29896,120,0,16-06-24,0.166666667,26
161547,it_350317170589794,16-06-24 12:32,19.1765266,72.8569633,50.9,3.8,80.8,2.32,12,2.307,0.013,14,37,35,1,1,29896,120,0,16-06-24,0.333333333,26
161561,it_350317170589794,16-06-24 12:34,19.1749883,72.8563983,50.8,14.1,79.7,2.325,1,2.298,0.027,22,37,35,1,1,29489,120,0,16-06-24,2.333333333,26
161578,it_350317170589794,16-06-24 12:39,19.1742966,72.8561216,50.7,3.8,79.4,2.313,9,2.299,0.014,22,37,35,1,1,29378,120,0,16-06-24,4.866666667,26
161586,it_350317170589794,16-06-24 12:40,19.1754116,72.8579616,50.4,13.2,78.4,2.302,12,2.281,0.021,1,37,35,1,1,29008,120,0,16-06-24,1.333333333,26
161599,it_350317170589794,16-06-24 12:42,19.1766583,72.8550016,50.5,16.9,76.5,2.316,1,2.286,0.03,22,37,35,1,1,28305,120,0,16-06-24,2,26
161635,it_350317170589794,16-06-24 12:56,19.1770599,72.8551183,50.2,4.6,74.9,2.292,9,2.276,0.016,22,37,35,1,1,27713,120,0,16-06-24,13.81666667,27
161636,it_350317170589794,16-06-24 12:56,19.177125,72.8557783,50,2.6,74.8,2.286,9,2.272,0.014,14,37,35,1,1,27676,120,0,16-06-24,0.166666667,27
161638,it_350317170589794,16-06-24 12:56,19.1773733,72.8564916,50.1,2.7,74.7,2.286,9,2.274,0.012,14,37,35,1,1,27639,120,0,16-06-24,0.333333333,27
161640,it_350317170589794,16-06-24 12:57,19.1770183,72.8567799,50.4,10.7,74.7,2.302,1,2.28,0.022,22,37,35,1,1,27639,120,0,16-06-24,0.333333333,27
161641,it_350317170589794,16-06-24 12:57,19.1765383,72.856935,50.3,7.7,74.7,2.298,1,2.28,0.018,22,37,35,1,1,27639,120,0,16-06-24,0.166666667,27
161642,it_350317170589794,16-06-24 12:57,19.1761199,72.8570133,50.4,8.6,74.7,2.302,1,2.282,0.02,22,37,35,1,1,27639,120,0,16-06-24,0.166666667,27
161643,it_350317170589794,16-06-24 12:57,19.17568,72.8574249,50.5,11,74.7,2.304,7,2.285,0.019,22,37,35,1,1,27639,120,0,16-06-24,0.166666667,27
161644,it_350317170589794,16-06-24 12:57,19.1753566,72.8579433,50.1,9.9,74.7,2.286,12,2.274,0.012,4,37,35,1,1,27639,120,0,16-06-24,0.166666667,27
161648,it_350317170589794,16-06-24 12:58,19.1744183,72.8572933,50.1,12.4,74.3,2.299,1,2.275,0.024,22,37,35,1,1,27491,120,0,16-06-24,0.666666667,27
161652,it_350317170589794,16-06-24 12:59,19.174375,72.8560716,49.9,2.7,73.9,2.284,1,2.267,0.017,22,37,35,1,1,27343,120,0,16-06-24,0.666666667,27
161659,it_350317170589794,16-06-24 13:01,19.1751466,72.8564799,50.5,17.7,73.6,2.316,1,2.286,0.03,22,37,35,1,1,27232,120,0,16-06-24,2,27
161660,it_350317170589794,16-06-24 13:02,19.1751533,72.8564983,51,25.9,74.8,2.345,1,2.301,0.044,22,37,35,1,1,27676,120,0,16-06-24,1,27
161661,it_350317170589794,16-06-24 13:03,19.1751599,72.856505,51.1,25.7,76,2.348,1,2.306,0.042,22,37,35,1,1,28120,120,0,16-06-24,1,27
161662,it_350317170589794,16-06-24 13:04,19.175185,72.8564783,51.2,26,77.1,2.354,1,2.313,0.041,22,37,35,1,1,28527,120,0,16-06-24,1,27
161663,it_350317170589794,16-06-24 13:05,19.17519,72.8564766,51.4,25.1,78.3,2.362,1,2.32,0.042,22,37,35,1,1,28971,121,0,16-06-24,1,27
161664,it_350317170589794,16-06-24 13:06,19.1751916,72.8564966,51,11.4,79,2.333,1,2.311,0.022,22,37,35,1,1,29230,121,0,16-06-24,1,27
161665,it_350317170589794,16-06-24 13:07,19.1752183,72.8564816,51.6,25,80,2.373,1,2.329,0.044,22,37,35,1,1,29600,121,0,16-06-24,1,27
161671,it_350317170589794,16-06-24 13:09,19.1745583,72.856025,51.1,10.4,80.8,2.334,1,2.313,0.021,22,37,35,1,1,29896,121,0,16-06-24,2,27
161679,it_350317170589794,16-06-24 13:10,19.17448,72.8597216,50.5,14.3,79.9,2.334,1,2.306,0.028,22,37,35,1,1,29563,121,0,16-06-24,1.333333333,27
161681,it_350317170589794,16-06-24 13:10,19.174775,72.8611399,50.7,3.5,79.7,2.314,3,2.3,0.014,14,37,35,1,1,29489,121,0,16-06-24,0.333333333,27
161733,it_350317170589794,16-06-24 13:26,19.1744916,72.8574,50.6,8.2,77.9,2.309,1,2.291,0.018,22,37,35,1,1,28823,121,0,16-06-24,15.33333333,28
161740,it_350317170589794,16-06-24 13:28,19.1751283,72.8565383,50.9,17.8,77.3,2.336,1,2.304,0.032,22,37,35,1,1,28601,121,0,16-06-24,2,28
161741,it_350317170589794,16-06-24 13:29,19.1751016,72.8565799,51.3,25.1,78.4,2.362,1,2.319,0.043,22,37,35,1,1,29008,121,0,16-06-24,1,28
161742,it_350317170589794,16-06-24 13:30,19.175075,72.8566,51.5,25.3,79.6,2.37,1,2.325,0.045,22,37,35,1,1,29452,121,0,16-06-24,1,28
161743,it_350317170589794,16-06-24 13:31,19.1750883,72.8565683,51.7,26.3,80.7,2.375,1,2.333,0.042,22,37,35,1,1,29859,121,0,16-06-24,1,28
161744,it_350317170589794,16-06-24 13:32,19.175105,72.8565583,51.8,25.4,81.9,2.385,1,2.34,0.045,22,37,35,1,1,30303,121,0,16-06-24,1,28
161745,it_350317170589794,16-06-24 13:33,19.1750883,72.8565733,52,25.1,83,2.39,1,2.347,0.043,22,37,35,1,1,30710,121,0,16-06-24,1,28
161746,it_350317170589794,16-06-24 13:34,19.1751616,72.8564633,52.2,25.9,84.2,2.399,1,2.355,0.044,22,37,35,1,1,31154,121,0,16-06-24,1,28
161747,it_350317170589794,16-06-24 13:35,19.175195,72.8564133,52.3,25.4,85.3,2.404,1,2.362,0.042,22,37,35,1,1,31561,121,0,16-06-24,1,28
161748,it_350317170589794,16-06-24 13:36,19.17522,72.8564016,52.5,24.6,86.5,2.413,1,2.369,0.044,22,37,35,1,1,32005,121,0,16-06-24,1,28
161749,it_350317170589794,16-06-24 13:37,19.1752283,72.8563716,52.6,26.1,87.6,2.42,1,2.377,0.043,22,37,35,1,1,32412,121,0,16-06-24,1,28
161750,it_350317170589794,16-06-24 13:38,19.1752083,72.856395,52.8,25.6,88.8,2.431,1,2.386,0.045,22,37,35,1,1,32856,121,0,16-06-24,1,28
161751,it_350317170589794,16-06-24 13:39,19.1751816,72.8564233,53,25.3,89.9,2.438,1,2.394,0.044,22,37,35,1,1,33263,121,0,16-06-24,1,28
161752,it_350317170589794,16-06-24 13:40,19.175175,72.8564483,53.2,25.9,91.1,2.445,1,2.402,0.043,22,37,35,1,1,33707,121,0,16-06-24,1,28
161753,it_350317170589794,16-06-24 13:41,19.175165,72.8564899,53.4,26,92.2,2.455,1,2.411,0.044,22,37,35,1,1,34114,121,0,16-06-24,1,28
161754,it_350317170589794,16-06-24 13:42,19.175205,72.8564133,53.6,26.8,93.4,2.464,1,2.422,0.042,22,37,37,1,1,34558,121,0,16-06-24,1,28
161755,it_350317170589794,16-06-24 13:43,19.1752,72.8564033,53.8,25.8,94.5,2.474,1,2.43,0.044,22,37,37,1,1,34965,121,0,16-06-24,1,28
161756,it_350317170589794,16-06-24 13:44,19.1751733,72.8564766,54.1,26,95.7,2.485,1,2.44,0.045,22,37,37,1,1,35409,121,0,16-06-24,1,28
161757,it_350317170589794,16-06-24 13:45,19.17518,72.856475,54.3,24.8,96.9,2.495,1,2.45,0.045,22,37,37,1,1,35853,121,0,16-06-24,1,28
161758,it_350317170589794,16-06-24 13:46,19.1751599,72.8564783,54.6,26.6,98,2.506,1,2.461,0.045,22,37,37,1,1,36260,121,0,16-06-24,1,28
161759,it_350317170589794,16-06-24 13:47,19.1751266,72.856495,54.9,25.5,99.2,2.519,9,2.473,0.046,22,37,37,1,1,36704,121,0,16-06-24,1,28
161760,it_350317170589794,16-06-24 13:48,19.1751166,72.8565433,55.7,25.2,99.2,2.677,9,2.487,0.19,22,37,37,1,1,36704,121,0,16-06-24,1,28
161764,it_350317170589794,16-06-24 13:49,19.174595,72.856045,54.4,12.8,99.8,2.507,15,2.452,0.055,22,37,37,1,1,36926,121,0,16-06-24,1.616666667,28
161765,it_350317170589794,16-06-24 13:50,19.1742983,72.8561566,54.1,2.9,99.8,2.494,15,2.44,0.054,14,37,37,1,1,36926,121,0,16-06-24,0.166666667,28
161767,it_350317170589794,16-06-24 13:50,19.1739216,72.8568933,54,2.7,99.6,2.478,15,2.44,0.038,14,37,37,1,1,36852,121,0,16-06-24,0.333333333,28
161776,it_350317170589794,16-06-24 13:51,19.1766816,72.85877,53.9,17.4,98.4,2.468,1,2.435,0.033,22,37,37,1,1,36408,121,0,16-06-24,1.5,28
